request,Candidate:token,Candidate:id,Candidate,Candidate_Entity:token,Candidate_Entity:id,Candidate_Entity,Election_Status:token,Election_Status:id,Election_Status,Status_of_Candidate:token,Status_of_Candidate:id,Status_of_Candidate,Specific_Party:token,Specific_Party:id,Specific_Party,General_Party:token,General_Party:id,General_Party,Election_Jurisdiction:token,Election_Jurisdiction:id,Election_Jurisdiction,Election_Year:token,Election_Year:id,Election_Year,Election_Type:token,Election_Type:id,Election_Type,Office_Sought:token,Office_Sought:id,Office_Sought,Incumbency_Status:token,Incumbency_Status:id,Incumbency_Status,General_Office:token,General_Office:id,General_Office,#_of_Records,Total_$
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=48659&c-r-ot=H,c-t-id,48659,"HARRIS, LEO V",c-t-eid,13009643,"HARRIS, LEO V",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8717,"ASSEMBLY DISTRICT 071",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",44,11087.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=48610&c-r-ot=H,c-t-id,48610,"LIPPERT, ALBERT",c-t-eid,6651147,"LIPPERT, ALBERT",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8731,"ASSEMBLY DISTRICT 085",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",95,10955.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=102047&c-r-ot=H,c-t-id,102047,"COGGS, G SPENCER",c-t-eid,12996941,"COGGS, G SPENCER",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8663,"ASSEMBLY DISTRICT 017",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",31,10858.71
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=102065&c-r-ot=H,c-t-id,102065,"TURNER, ROBERT L",c-t-eid,3662954,"TURNER, ROBERT L",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8707,"ASSEMBLY DISTRICT 061",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",22,10499.01
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=48605&c-r-ot=H,c-t-id,48605,"GIEDD, JIM",c-t-eid,6449711,"GIEDD, JIM",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8685,"ASSEMBLY DISTRICT 039",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",38,10482.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=102107&c-r-ot=H,c-t-id,102107,"MORRIS-TATUM, JOHNNIE",c-t-eid,6397588,"MORRIS-TATUM, JOHNNIE",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8657,"ASSEMBLY DISTRICT 011",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",31,9921.42
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=48625&c-r-ot=H,c-t-id,48625,"JONES, DAVE",c-t-eid,6652977,"JONES, DAVE",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8692,"ASSEMBLY DISTRICT 046",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",22,9912.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=11656&c-r-ot=H,c-t-id,11656,"PUKSICH, MICHAEL J",c-t-eid,13009511,"PUKSICH, MICHAEL J",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8672,"ASSEMBLY DISTRICT 026",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",38,9775.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=48641&c-r-ot=H,c-t-id,48641,"MANNISTO, RICHARD T",c-t-eid,13009482,"MANNISTO, RICHARD T",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8655,"ASSEMBLY DISTRICT 009",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",26,9756.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=48656&c-r-ot=H,c-t-id,48656,"LUNDGAARD, LAURIE J",c-t-eid,6449810,"LUNDGAARD, LAURIE J",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8676,"ASSEMBLY DISTRICT 030",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",15,9667.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=48643&c-r-ot=H,c-t-id,48643,"ADAMCZYK, STEVE",c-t-eid,13009478,"ADAMCZYK, STEVE",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8653,"ASSEMBLY DISTRICT 007",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",28,8930.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=48617&c-r-ot=H,c-t-id,48617,"WHITE, ROSE C",c-t-eid,13009595,"WHITE, ROSE C",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8697,"ASSEMBLY DISTRICT 051",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",23,8788.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=48607&c-r-ot=H,c-t-id,48607,"MURPHY, JIM",c-t-eid,13009560,"MURPHY, JIM",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8688,"ASSEMBLY DISTRICT 042",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",24,8781.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=48593&c-r-ot=H,c-t-id,48593,"HAEMER, CARL",c-t-eid,13009635,"HAEMER, CARL",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8715,"ASSEMBLY DISTRICT 069",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",27,8692.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=48653&c-r-ot=H,c-t-id,48653,"NATHAN, ANDY",c-t-eid,13009656,"NATHAN, ANDY",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8722,"ASSEMBLY DISTRICT 076",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",22,8372.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=11667&c-r-ot=H,c-t-id,11667,"RADUEGE, WILLIAM E",c-t-eid,13009536,"RADUEGE, WILLIAM E",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8680,"ASSEMBLY DISTRICT 034",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",50,8358.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=11662&c-r-ot=H,c-t-id,11662,"MORGAN, GARY W",c-t-eid,13009639,"MORGAN, GARY W",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8716,"ASSEMBLY DISTRICT 070",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",33,8355.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=48604&c-r-ot=H,c-t-id,48604,"DRUMEL, DANIEL J",c-t-eid,6449705,"DRUMEL, DANIEL J",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8729,"ASSEMBLY DISTRICT 083",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",20,8242.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=11673&c-r-ot=H,c-t-id,11673,"BINA, MICHAEL",c-t-eid,13009693,"BINA, MICHAEL",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8734,"ASSEMBLY DISTRICT 088",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",37,8062.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=48664&c-r-ot=H,c-t-id,48664,"MULDER, DIRK",c-t-eid,13009705,"MULDER, DIRK",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8740,"ASSEMBLY DISTRICT 094",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",15,8003.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=48644&c-r-ot=H,c-t-id,48644,"COLLINS, PAT",c-t-eid,6449793,"COLLINS, PAT",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8650,"ASSEMBLY DISTRICT 004",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",18,7967.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=102108&c-r-ot=H,c-t-id,102108,"MILLER, MARK",c-t-eid,2621360,"MILLER, MARK",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8694,"ASSEMBLY DISTRICT 048",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",25,7805.73
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=48612&c-r-ot=H,c-t-id,48612,"BARKER, DENISE C",c-t-eid,6447441,"BARKER, DENISE C",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8684,"ASSEMBLY DISTRICT 038",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",18,7805.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=11669&c-r-ot=H,c-t-id,11669,"HEGARD, ROY",c-t-eid,13009607,"HEGARD, ROY",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8702,"ASSEMBLY DISTRICT 056",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",16,7745.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=48658&c-r-ot=H,c-t-id,48658,"MEAD, PAT",c-t-eid,13009672,"MEAD, PAT",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8728,"ASSEMBLY DISTRICT 082",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",21,7742.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=102112&c-r-ot=H,c-t-id,102112,"YOUNG, LEON D",c-t-eid,13009494,"YOUNG, LEON D",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8662,"ASSEMBLY DISTRICT 016",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",14,7590.37
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=48595&c-r-ot=H,c-t-id,48595,"MEAD, ROBERT R",c-t-eid,13009594,"MEAD, ROBERT R",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,51,GREEN,c-t-p,3,Third-Party,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8697,"ASSEMBLY DISTRICT 051",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",5,7574.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=48645&c-r-ot=H,c-t-id,48645,"VANDIERENDONCK, CHAD",c-t-eid,6449797,"VANDIERENDONCK, CHAD",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8678,"ASSEMBLY DISTRICT 032",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",14,7442.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=11642&c-r-ot=H,c-t-id,11642,"SWAIN, CHARLES E",c-t-eid,6652943,"SWAIN, CHARLES E",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8685,"ASSEMBLY DISTRICT 039",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",55,7305.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=48613&c-r-ot=H,c-t-id,48613,"HAGER, ALAN",c-t-eid,13009694,"HAGER, ALAN",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8735,"ASSEMBLY DISTRICT 089",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",16,7192.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=48657&c-r-ot=H,c-t-id,48657,"WOODS, SCOTT ALLAN",c-t-eid,2980463,"WOODS, SCOTT ALLAN",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8689,"ASSEMBLY DISTRICT 043",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",13,6642.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=48591&c-r-ot=H,c-t-id,48591,"KLEIN, ANITA",c-t-eid,13009515,"KLEIN, ANITA",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8673,"ASSEMBLY DISTRICT 027",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",3,6142.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=102165&c-r-ot=H,c-t-id,102165,"SINICKI, CHRISTINE",c-t-eid,2943905,"SINICKI, CHRISTINE",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8666,"ASSEMBLY DISTRICT 020",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",19,5401.52
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=102020&c-r-ot=H,c-t-id,102020,"WILLIAMS, ANNETTE POLLY",c-t-eid,2922975,"WILLIAMS, ANNETTE POLLY",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8656,"ASSEMBLY DISTRICT 010",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",7,5310.48
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=11665&c-r-ot=H,c-t-id,11665,"POEHLMAN, MARY KAY",c-t-eid,13009552,"POEHLMAN, MARY KAY",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8686,"ASSEMBLY DISTRICT 040",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",10,5215.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=48651&c-r-ot=H,c-t-id,48651,"MORROW, JAN",c-t-eid,4329826,"MORROW, JAN",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8713,"ASSEMBLY DISTRICT 067",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",22,5051.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=11635&c-r-ot=H,c-t-id,11635,"KRUEGER, JACK",c-t-eid,6449695,"KRUEGER, JACK",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8734,"ASSEMBLY DISTRICT 088",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",28,4775.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=11666&c-r-ot=H,c-t-id,11666,"BLOECHL, MELANIE",c-t-eid,6653052,"BLOECHL, MELANIE",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8700,"ASSEMBLY DISTRICT 054",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",23,4006.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=48648&c-r-ot=H,c-t-id,48648,"STRNAD, RYAN",c-t-eid,13009499,"STRNAD, RYAN",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8667,"ASSEMBLY DISTRICT 021",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",10,3425.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=11647&c-r-ot=H,c-t-id,11647,"FERGUSON, ALAN A",c-t-eid,13009664,"FERGUSON, ALAN A",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8726,"ASSEMBLY DISTRICT 080",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",24,3219.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=48592&c-r-ot=H,c-t-id,48592,"MENAMIN, BOB",c-t-eid,3963260,"MENAMIN, BOB",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,62,INDEPENDENT,c-t-p,3,Third-Party,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8725,"ASSEMBLY DISTRICT 079",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",18,3115.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=11670&c-r-ot=H,c-t-id,11670,"KAHLOW, CHRISTINE A",c-t-eid,13009710,"KAHLOW, CHRISTINE A",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8741,"ASSEMBLY DISTRICT 095",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",18,2800.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=48654&c-r-ot=H,c-t-id,48654,"DUNCAN, MARK",c-t-eid,13009618,"DUNCAN, MARK",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,29,CONSTITUTION,c-t-p,3,Third-Party,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8708,"ASSEMBLY DISTRICT 062",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",18,2742.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=11638&c-r-ot=H,c-t-id,11638,"GILMAN, CHARLES R",c-t-eid,13009533,"GILMAN, CHARLES R",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8680,"ASSEMBLY DISTRICT 034",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",20,2538.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=11664&c-r-ot=H,c-t-id,11664,"SHERMAN, PATRICK L",c-t-eid,13009623,"SHERMAN, PATRICK L",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8712,"ASSEMBLY DISTRICT 066",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",25,2446.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=48635&c-r-ot=H,c-t-id,48635,"HUEBLER, TODD",c-t-eid,13009648,"HUEBLER, TODD",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8718,"ASSEMBLY DISTRICT 072",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",12,2400.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=11655&c-r-ot=H,c-t-id,11655,"CARL, MARLIN",c-t-eid,13009585,"CARL, MARLIN",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8695,"ASSEMBLY DISTRICT 049",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",2,2251.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=11636&c-r-ot=H,c-t-id,11636,"ROVICS, STEVE",c-t-eid,13009550,"ROVICS, STEVE",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8685,"ASSEMBLY DISTRICT 039",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",12,2240.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=11658&c-r-ot=H,c-t-id,11658,"BRECHLER, TROY A",c-t-eid,13009586,"BRECHLER, TROY A",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8695,"ASSEMBLY DISTRICT 049",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",14,2176.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=11663&c-r-ot=H,c-t-id,11663,"SKEMP JR, DANIEL C",c-t-eid,13009708,"SKEMP JR, DANIEL C",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8741,"ASSEMBLY DISTRICT 095",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",18,2154.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=11639&c-r-ot=H,c-t-id,11639,"SCHAEFER, LARRY W",c-t-eid,13009534,"SCHAEFER, LARRY W",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8680,"ASSEMBLY DISTRICT 034",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",15,2050.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=11657&c-r-ot=H,c-t-id,11657,"KURTZ, PAUL",c-t-eid,13009567,"KURTZ, PAUL",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8690,"ASSEMBLY DISTRICT 044",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",16,1833.00
dt=1&s=WI&y=2000&c-exi=1&c-r-ot=H&c-t-id=11651&c-r-ot=H,c-t-id,11651,"STARR, ROBERT J",c-t-eid,13009584,"STARR, ROBERT J",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2000,2000,c-r-t,1,Standard,c-r-osid,8695,"ASSEMBLY DISTRICT 049",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",13,1764.00
